ADJ VALUE,ADJ VALUE TOTAL,PLAYER,TEAM ABBV,POS,INJ RISK,TIER,VALUE,MPG,PTS,3PTM,TREB,AST,STL,BLK,FG%,FT%,nationality_1,archetype,height_feet,weight_lbs,wingspan_feet,overall,group_outside_scoring,close_shot,mid_range_shot,three_point_shot,free_throw,shot_iq,offensive_consistency,group_athleticism,speed,agility,strength,vertical,stamina,hustle,overall_durability,group_inside_scoring,layup,standing_dunk,driving_dunk,post_hook,post_fade,post_control,draw_foul,hands,group_playmaking,pass_accuracy,ball_handle,speed_with_ball,pass_iq,pass_vision,group_defense,interior_defense,perimeter_defense,steal,block,help_defense_iq,pass_perception,defensive_consistency,group_rebounding,offensive_rebound,defensive_rebound,intangibles,potential,total_attributes,badge_deadeye,badge_limitless_range,badge_mini_marksman,badge_set_shot_specialist,badge_shifty_shooter,badge_aerial_wizard,badge_float_game,badge_hook_specialist,badge_layup_mixmaster,badge_paint_prodigy,badge_physical_finisher,badge_post_fade_phenom,badge_post_powerhouse,badge_post_up_poet,badge_posterizer,badge_rise_up,badge_ankle_assassin,badge_bail_out,badge_break_starter,badge_dimer,badge_handles_for_days,badge_lightning_launch,badge_strong_handle,badge_unpluckable,badge_versatile_visionary,badge_challenger,badge_glove,badge_high_flying_denier,badge_immovable_enforcer,badge_interceptor,badge_off_ball_pest,badge_on_ball_menace,badge_paint_patroller,badge_pick_dodger,badge_post_lockdown,badge_boxout_beast,badge_rebound_chaser,badge_brick_wall,badge_slippery_off_ball,badge_pogo_stick,season_salary,birthdate,hometown,prior_to_nba,salary
-2.250124709,-2.589543797,Saddiq Bey,NOR,SF/PF,H,,-0.578763287,23,9.477704918,1.386065574,4.113606557,0.9078688525,0.5808196721,0.1514754098,0.4246035946,0.8509756996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-3.241023193,-2.607476598,Brandon Williams,DAL,PG,M,,-0.7831325685,17,8.408082192,0.7738356164,1.931643836,2.611232877,0.6795890411,0.2146575342,0.424295121,0.751007449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2.968131274,-2.624408771,Thomas Bryant,CLE,C,H,,-0.682377417,12,5.759705882,0.4875,3.408823529,0.5807352941,0.3029411765,0.4797058824,0.5435001438,0.8410724985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-3.3169038,-2.65452609,Nique Clifford,SAC,SG,M,,-0.7596600611,19,6.162328767,0.8865753425,3.839589041,1.741643836,0.5936986301,0.3167123288,0.4174497322,0.7260037224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2.517505717,-2.662345679,Gabe Vincent,ATL,PG/SG,H,,-0.589727634,23,7.878730159,2.076190476,1.423174603,1.280793651,0.6928571429,0.1928571429,0.4137063667,0.8381330685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-3.478522683,-2.773174963,Justin Edwards,PHI,SF,M,,-0.7022713982,18,6.762328767,1.144931507,2.287534247,0.9343835616,0.6720547945,0.2721917808,0.4544733617,0.702959364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.584156712,-2.80536918,Steven Adams,HOU,C,H,,-0.7166038849,19,5.813636364,0.004545454545,7.676,1.199454545,0.5592727273,0.68,0.5545358564,0.4379603399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2.539391386,-2.820235563,Ajay Mitchell,OKC,PG/SG,H,,-0.6188852202,19,7.77852459,0.8786885246,2.301311475,2.018688525,0.6863934426,0.1295081967,0.4820287972,0.8202104729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-3.217680922,-2.884159499,Julian Strawther,DEN,SG/SF,H,,-0.7075977332,19,8.452647059,1.470882353,1.958970588,1.180147059,0.4769117647,0.2005882353,0.4380487378,0.8169476681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-3.902898425,-2.98553153,Javonte Green,DET,SG/SF,L,,-0.714095103,14,4.308441558,0.4819480519,2.828051948,0.5794805195,0.6906493506,0.2650649351,0.492275254,0.7249377037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-3.399905237,-2.995422917,Oso Ighodaro,PHO,C,H,,-0.7382401196,17,4.978970588,0.008970588235,3.155588235,1.507647059,0.4572058824,0.49,0.5990187156,0.5799538411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-3.456082434,-3.006111733,Jordan Hawkins,NOR,SG/SF,H,,-0.7426781582,20,8.686764706,1.653235294,2.356617647,1.017205882,0.4570588235,0.2969117647,0.3914909782,0.800970285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-3.396759041,-3.078138542,Jordan Goodwin,PHO,PG/SG,H,,-0.7170129286,14,4.626176471,0.605,2.598823529,2.165588235,0.6772058824,0.2633823529,0.4277785584,0.7799530149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-3.780899917,-3.146182541,Tim Hardaway Jr.,DEN,SG/SF,M,,-0.7345999098,19,8.227260274,1.664931507,1.719041096,0.9721917808,0.3406849315,0.08273972603,0.4129920457,0.8710018815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.876135611,-3.149997754,Clint Capela,HOU,C,H,,-0.5810024095,17,7.551153846,0.0,6.438653846,0.7925,0.465,0.7646153846,0.5543010753,0.5550138358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-3.802305898,-3.17601943,Dalton Knecht,LAL,SG/SF,M,,-0.7697534692,16,7.903150685,1.461643836,2.343013699,0.6631506849,0.227260274,0.1,0.4673830786,0.745086478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-3.80406058,-3.193685541,Jalen Wilson,BKN,SF/PF,M,,-0.7709651304,18,7.69739726,1.399178082,2.598767123,1.336438356,0.3602739726,0.07561643836,0.4093049581,0.8059591234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2.84288503,-3.202817035,Corey Kispert,ATL,SF/PF,M,,-0.7143406161,21,8.457457627,1.46,2.253050847,1.330169492,0.3057627119,0.1838983051,0.4684999467,0.8209950647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-3.853436771,-3.223638454,Rob Dillingham,CHI,PG,M,,-0.8435812259,15,6.555068493,0.7230136986,1.550547945,2.598767123,0.5921917808,0.0495890411,0.4475243872,0.7230443975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-3.942271085,-3.224791378,Simone Fontecchio,MIA,SF/PF,M,,-0.749103557,18,5.99890411,1.044657534,2.94,0.9764383562,0.4749315068,0.1843835616,0.4324683026,0.8309816872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-3.996754725,-3.336514811,Pelle Larsson,MIA,SG/SF,M,,-0.7345169732,18,6.559726027,0.7798630137,2.278493151,1.727260274,0.7397260274,0.1464383562,0.4557975995,0.6720411365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-3.726704062,-3.354097113,G.G. Jackson,MEM,SF/PF,H,,-0.7915783454,18,8.227794118,1.221911765,3.740588235,0.9708823529,0.4188235294,0.2811764706,0.4022526954,0.7600401606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-3.267851938,-3.437929867,Nicolas Batum,LAC,SF/PF,H,,-0.6668359627,18,3.895245902,1.103934426,2.873606557,1.089672131,0.5455737705,0.4367213115,0.4178807253,0.8088455772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.3850546247,-3.453025606,Scotty Pippen Jr.,MEM,PG/SG,M,,-0.3955774891,21,10.04916667,1.161944444,2.985833333,4.134444444,1.194444444,0.4055555556,0.4688547283,0.7210241033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-3.838078352,-3.545451058,Nolan Traore,BKN,PG,H,,-0.9110791545,19,7.040735294,1.007794118,1.528382353,3.526911765,0.4702941176,0.2351470588,0.3904885221,0.7020397625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-4.22958278,-3.561897514,Jase Richardson,ORL,SG,M,,-0.8192981445,16,6.128219178,0.8263013699,1.731369863,1.045342466,0.4573972603,0.1632876712,0.4576106801,0.8210343545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.9890134448,-3.571500298,Moritz Wagner,ORL,C,H,,-0.5146749697,17,10.2804878,0.6551219512,4.303902439,1.18097561,0.5902439024,0.2775609756,0.5722633136,0.7869882636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.899496671,-3.726847158,Nick Richards,PHO,C,H,,-0.707229769,16,6.268863636,0.01045454545,5.445,0.5109090909,0.1593181818,0.6402272727,0.6076094681,0.7840153642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.6901659478,-3.727331477,Max Strus,CLE,SG/SF,H,,-0.4287410582,25,9.692894737,2.248421053,4.261052632,2.998421053,0.5918421053,0.2073684211,0.4254870985,0.8008558262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-4.597506436,-3.737768013,Hugo Gonzalez,BOS,SF,M,,-0.924015342,18,5.344109589,0.7461643836,2.780958904,1.544931507,0.4635616438,0.3090410959,0.368315228,0.7719656284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-4.693075334,-3.828563221,Cody Williams,UTA,SG/SF,M,,-0.8619276244,20,6.307123288,1.134520548,2.145890411,1.41630137,0.4249315068,0.3021917808,0.3673019869,0.7250392801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-4.143258149,-3.833409617,Terry Rozier,MIA,PG,H,,-0.7799101037,18,6.730588235,1.086029412,2.5725,1.681617647,0.4232352941,0.1130882353,0.4070811576,0.8200392285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2.710440373,-4.083079335,Vince Williams Jr.,UTA,SG/SF,M,,-0.6479715681,17,6.902765957,1.144255319,3.384042553,2.16212766,0.5476595745,0.3385106383,0.4288019955,0.7950377562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2.839104917,-4.084512962,Mason Plumlee,CHA,C,H,,-0.7160985792,15,4.458979592,0.002448979592,5.28122449,1.624897959,0.3746938776,0.4375510204,0.6490648178,0.6799857719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-4.722164659,-4.146464832,Liam McNeeley,CHA,SF,M,,-0.9073321598,15,5.351506849,0.9489041096,2.5,0.9687671233,0.3124657534,0.1250684932,0.3934153642,0.8400439742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.921592396,-4.325615635,Grant Williams,CHA,PF/C,H,,-0.5691941504,24,7.139487179,1.227692308,4.5,1.65,0.6753846154,0.4605128205,0.4134379598,0.7899807322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.775775611,-4.348959081,Brandon Clarke,MEM,PF/C,H,,-0.4767417905,16,7.755882353,0.01088235294,4.48,1.155,0.6214705882,0.5294117647,0.6652186339,0.6880486158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-3.612871877,-4.464251472,Josh Green,CHA,SG/SF,H,,-0.7340578099,20,5.02,0.8803921569,2.708431373,1.166666667,0.7956862745,0.128627451,0.4337029445,0.7380881918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-3.428584009,-4.501898118,Jock Landale,UTA,C,M,,-0.7425461658,13,5.227234043,0.2542553191,3.696808511,1.036382979,0.3082978723,0.43,0.5430043384,0.7560424667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.90147116,-4.516415486,Dejounte Murray,NOR,PG/SG,H,,-0.2735507591,26,13.6072,1.6608,5.088,5.0956,1.2036,0.282,0.4108887855,0.7999377722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-3.458596714,-4.516590679,Joan Beringer,MIN,C,M,,-0.7645311333,17,4.066122449,0.0,3.716530612,0.4908163265,0.4208163265,1.016734694,0.5643104688,0.5279429251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-3.025238955,-4.533247677,Georges Niang,UTA,PF,M,,-0.7219148607,17,8.368604651,1.839302326,2.480697674,1.164651163,0.2990697674,0.1437209302,0.4445714682,0.8019966722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-4.859498617,-4.564001129,Tidjane Salaun,CHA,PF,H,,-0.8941219973,16,5.094264706,0.7167647059,3.933382353,1.033382353,0.3,0.1704411765,0.3899440965,0.717979359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-3.719079484,-4.583832846,Nikola Topic,OKC,PG,M,,-0.827279182,16,6.0444,0.7062,1.802,3.094,0.476,0.102,0.4248812128,0.8249652709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-4.946721418,-4.60576568,Devin Carter,SAC,PG,H,,-0.8455958774,12,4.109117647,0.5355882353,2.0,1.0,0.675,0.1719117647,0.4208808478,0.6542594014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2.913295213,-4.615543578,Andre Drummond,PHI,C,H,,-0.7108724243,15,5.639090909,0.0725,6.25,0.5195454545,0.6561363636,0.4395454545,0.4953847697,0.6429442863,United States,Defensive Anchor,"6'11""",279.0,"7'6""",86.0,65.0,78.0,47.0,42.0,59.0,85.0,80.0,78.0,54.0,52.0,95.0,79.0,89.0,97.0,81.0,79.0,80.0,97.0,85.0,83.0,55.0,80.0,63.0,85.0,45.0,52.0,45.0,27.0,70.0,33.0,76.0,84.0,52.0,76.0,82.0,84.0,80.0,75.0,98.0,97.0,98.0,65.0,87.0,2673.0,,,,,,gold,,,,,gold,,gold,,,gold,,,,,,,,,,bronze,,,,silver,,,bronze,,bronze,hof,gold,gold,,,,,,Connecticut,
-3.143363886,-4.697146094,Kyle Anderson,UTA,PF,H,,-0.698094729,14,5.41,0.2052272727,2.703636364,2.403409091,0.4806818182,0.4575,0.4863385259,0.7600181118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-4.018184528,-4.744602226,Johnny Juzang,MIN,SG/SF,L,,-0.7165339823,17,7.3128,1.4994,2.3492,0.8766,0.4558,0.1052,0.4279315567,0.8079278118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-3.949737043,-4.86742929,Maxime Raynaud,SAC,C,M,,-0.8108157301,13,4.555744681,0.4708510638,3.791702128,0.7312765957,0.2978723404,0.4604255319,0.4688710645,0.732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-3.772353974,-4.868898625,Jabari Walker,PHI,PF/C,M,,-0.7247574563,16,6.24212766,0.5325531915,4.233404255,0.7678723404,0.500212766,0.1331914894,0.5142924196,0.721025641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-5.18170392,-4.886443625,Adou Thiero,LAL,SF,M,,-0.8822830417,12,3.591212121,0.2283333333,2.252272727,0.7177272727,0.495,0.296969697,0.4429480901,0.7180339339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2.48719095,-4.896672667,Haywood Highsmith,BKN,SF/PF,M,,-0.5844336426,22,5.301944444,1.0275,3.63,1.488333333,0.7605555556,0.3175,0.4472333849,0.7109737249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-3.899633895,-4.931490904,Jonathan Mogbo,TOR,PF/C,M,,-0.7829501398,14,4.087659574,0.1755319149,3.394680851,1.449787234,0.5474468085,0.3695744681,0.4494313113,0.7431102362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-4.326156822,-5.340318259,Dario Saric,SAC,C,H,,-0.8469212904,15,4.932045455,0.6870454545,3.656136364,1.5625,0.4370454545,0.09386363636,0.4186750186,0.7709052296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-3.374759759,-5.347817452,DaRon Holmes II,DEN,PF,H,,-0.7794419743,14,6.63,0.1876470588,3.240294118,0.8247058824,0.3241176471,0.6776470588,0.5536109181,0.691943128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-4.243097978,-5.389279696,Oscar Tshiebwe,UTA,PF/C,H,,-0.7989852452,10,4.056818182,0.0,4.055909091,0.3679545455,0.4195454545,0.1943181818,0.5957620212,0.7258426966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-3.853054324,-5.462763112,James Wiseman,IND,C,H,,-0.8715414069,13,5.389166667,0.1055555556,3.938888889,0.5386111111,0.1313888889,0.4477777778,0.5640005683,0.6970705726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-4.734887593,-5.473043103,Asa Newell,ATL,PF,M,,-0.8389917616,14,5.05787234,0.4455319149,3.002978723,0.4853191489,0.4246808511,0.454893617,0.4177380897,0.7420109119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-4.517134808,-5.494769623,Jaden Hardy,WAS,PG/SG,H,,-0.9203516491,15,7.940681818,1.224090909,1.388863636,1.357272727,0.4104545455,0.06318181818,0.4203473449,0.7600420979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-4.833945508,-5.531232987,Carter Bryant,SAS,SF,M,,-0.8856846793,12,2.385319149,0.3710638298,2.294893617,0.51,0.5355319149,0.51,0.3541254409,0.7081422018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-5.223376498,-5.723534094,Amir Coffey,MIL,SF/PF,M,,-0.8833217091,14,5.129361702,0.7725531915,1.296170213,0.6187234043,0.3240425532,0.08829787234,0.4413211893,0.8598953378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-5.24750903,-5.733201044,Rasheer Fleming,PHO,PF,M,,-0.9066624611,10,3.275744681,0.4053191489,2.268723404,0.3712765957,0.3093617021,0.4125531915,0.4654816696,0.698015873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-5.314389605,-5.8667545,Noa Essengue,CHI,PF,M,,-0.8878469274,14,5.638510638,0.45,2.327446809,0.6738297872,0.4593617021,0.245106383,0.445200193,0.7149921602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-5.362816049,-5.901563533,Jordan Walsh,BOS,SG/SF,M,,-0.9079583031,13,3.938510638,0.6421276596,2.65,0.630212766,0.4742553191,0.2857446809,0.3820893861,0.6229681979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-6.326857064,-5.931400615,Drake Powell,BKN,SG,H,,-0.9935358523,11,2.748088235,0.5119117647,1.361176471,0.4991176471,0.2722058824,0.2041176471,0.3939411799,0.6769797422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-5.569498938,-6.043374349,Bronny James,LAL,PG/SG,M,,-0.9448960501,11,3.855319149,0.5619148936,1.134468085,1.218085106,0.4991489362,0.129787234,0.3776496622,0.7500747384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-4.384210967,-6.04364431,KJ Simpson,CHA,PG,M,,-0.8376717323,16,5.891212121,0.7257575758,2.1,1.683939394,0.6078787879,0.1054545455,0.391045781,0.8300374131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
